symbol,package_count,packages
ARKUI_ACCESSIBILITY_NATIVE_EVENT_TYPE_PAGE_STATE_UPDATE,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_EVENT_TYPE_REQUEST_ACCESSIBILITY_FOCUS,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_EVENT_TYPE_SCROLLED,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_EVENT_TYPE_SELECTED,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_EVENT_TYPE_TEXT_UPDATE,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_FOCUS_TYPE_ACCESSIBILITY,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_FOCUS_TYPE_INPUT,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_FOCUS_TYPE_INVALID,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_RESULT_BAD_PARAMETER,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_RESULT_FAILED,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_RESULT_OUT_OF_MEMORY,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_RESULT_SUCCESSFUL,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_SEARCH_MODE_PREFETCH_CHILDREN,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_SEARCH_MODE_PREFETCH_CURRENT,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_SEARCH_MODE_PREFETCH_PREDECESSORS,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_SEARCH_MODE_PREFETCH_RECURSIVE_CHILDREN,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_NATIVE_SEARCH_MODE_PREFETCH_SIBLINGS,2,platform.basic|platform.ohos
ARKUI_ACCESSIBILITY_UNCHECKED,2,platform.basic|platform.ohos
ARKUI_ADAPTIVE_COLOR_AVERAGE,2,platform.basic|platform.ohos
ARKUI_ADAPTIVE_COLOR_DEFAULT,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_BOTTOM,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_BOTTOM_END,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_BOTTOM_START,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_CENTER,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_END,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_START,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_TOP,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_TOP_END,2,platform.basic|platform.ohos
ARKUI_ALIGNMENT_TOP_START,2,platform.basic|platform.ohos
ARKUI_ANIMATION_DIRECTION_ALTERNATE,2,platform.basic|platform.ohos
ARKUI_ANIMATION_DIRECTION_ALTERNATE_REVERSE,2,platform.basic|platform.ohos
ARKUI_ANIMATION_DIRECTION_NORMAL,2,platform.basic|platform.ohos
ARKUI_ANIMATION_DIRECTION_REVERSE,2,platform.basic|platform.ohos
ARKUI_ANIMATION_PLAY_MODE_ALTERNATE,2,platform.basic|platform.ohos
ARKUI_ANIMATION_PLAY_MODE_ALTERNATE_REVERSE,2,platform.basic|platform.ohos
ARKUI_ANIMATION_PLAY_MODE_NORMAL,2,platform.basic|platform.ohos
ARKUI_ANIMATION_PLAY_MODE_REVERSE,2,platform.basic|platform.ohos
ARKUI_AXIS_HORIZONTAL,2,platform.basic|platform.ohos
ARKUI_AXIS_VERTICAL,2,platform.basic|platform.ohos
ARKUI_BARRIER_DIRECTION_BOTTOM,2,platform.basic|platform.ohos
ARKUI_BARRIER_DIRECTION_END,2,platform.basic|platform.ohos
ARKUI_BARRIER_DIRECTION_START,2,platform.basic|platform.ohos
ARKUI_BARRIER_DIRECTION_TOP,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_CLEAR,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_COLOR,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_COLOR_BURN,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_COLOR_DODGE,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DARKEN,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DIFFERENCE,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DST,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DST_ATOP,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DST_IN,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DST_OUT,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_DST_OVER,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_EXCLUSION,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_HARD_LIGHT,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_HUE,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_LIGHTEN,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_LUMINOSITY,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_MODULATE,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_MULTIPLY,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_NONE,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_OVERLAY,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_PLUS,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SATURATION,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SCREEN,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SOFT_LIGHT,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SRC,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SRC_ATOP,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SRC_IN,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SRC_OUT,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_SRC_OVER,2,platform.basic|platform.ohos
ARKUI_BLEND_MODE_XOR,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_BACKGROUND_REGULAR,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_BACKGROUND_THICK,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_BACKGROUND_THIN,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_BACKGROUND_ULTRA_THICK,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_COMPONENT_REGULAR,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_COMPONENT_THICK,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_COMPONENT_THIN,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_COMPONENT_ULTRA_THICK,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_COMPONENT_ULTRA_THIN,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_NONE,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_REGULAR,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_THICK,2,platform.basic|platform.ohos
ARKUI_BLUR_STYLE_THIN,2,platform.basic|platform.ohos
ARKUI_BORDER_STYLE_DASHED,2,platform.basic|platform.ohos
ARKUI_BORDER_STYLE_DOTTED,2,platform.basic|platform.ohos
ARKUI_BORDER_STYLE_SOLID,2,platform.basic|platform.ohos
ARKUI_BUTTON_TYPE_CAPSULE,2,platform.basic|platform.ohos
ARKUI_BUTTON_TYPE_CIRCLE,2,platform.basic|platform.ohos
ARKUI_BUTTON_TYPE_NORMAL,2,platform.basic|platform.ohos
ARKUI_CALENDAR_ALIGNMENT_CENTER,2,platform.basic|platform.ohos
ARKUI_CALENDAR_ALIGNMENT_END,2,platform.basic|platform.ohos
ARKUI_CALENDAR_ALIGNMENT_START,2,platform.basic|platform.ohos
ARKUI_CANCELBUTTON_STYLE_CONSTANT,2,platform.basic|platform.ohos
ARKUI_CANCELBUTTON_STYLE_INPUT,2,platform.basic|platform.ohos
ARKUI_CANCELBUTTON_STYLE_INVISIBLE,2,platform.basic|platform.ohos
ARKUI_CLIP_TYPE_CIRCLE,2,platform.basic|platform.ohos
ARKUI_CLIP_TYPE_ELLIPSE,2,platform.basic|platform.ohos
ARKUI_CLIP_TYPE_PATH,2,platform.basic|platform.ohos
ARKUI_CLIP_TYPE_RECTANGLE,2,platform.basic|platform.ohos
ARKUI_COLOR_MODE_DARK,2,platform.basic|platform.ohos
ARKUI_COLOR_MODE_LIGHT,2,platform.basic|platform.ohos
ARKUI_COLOR_MODE_SYSTEM,2,platform.basic|platform.ohos
ARKUI_COLOR_STRATEGY_AVERAGE,2,platform.basic|platform.ohos
ARKUI_COLOR_STRATEGY_INVERT,2,platform.basic|platform.ohos
ARKUI_COLOR_STRATEGY_PRIMARY,2,platform.basic|platform.ohos
ARKUI_COPY_OPTIONS_CROSS_DEVICE,2,platform.basic|platform.ohos
ARKUI_COPY_OPTIONS_IN_APP,2,platform.basic|platform.ohos
ARKUI_COPY_OPTIONS_LOCAL_DEVICE,2,platform.basic|platform.ohos
ARKUI_COPY_OPTIONS_NONE,2,platform.basic|platform.ohos
ARKUI_CURVE_EASE,2,platform.basic|platform.ohos
ARKUI_CURVE_EASE_IN,2,platform.basic|platform.ohos
ARKUI_CURVE_EASE_IN_OUT,2,platform.basic|platform.ohos
ARKUI_CURVE_EASE_OUT,2,platform.basic|platform.ohos
ARKUI_CURVE_EXTREME_DECELERATION,2,platform.basic|platform.ohos
ARKUI_CURVE_FAST_OUT_LINEAR_IN,2,platform.basic|platform.ohos
ARKUI_CURVE_FAST_OUT_SLOW_IN,2,platform.basic|platform.ohos
ARKUI_CURVE_FRICTION,2,platform.basic|platform.ohos
ARKUI_CURVE_LINEAR,2,platform.basic|platform.ohos
ARKUI_CURVE_LINEAR_OUT_SLOW_IN,2,platform.basic|platform.ohos
ARKUI_CURVE_RHYTHM,2,platform.basic|platform.ohos
ARKUI_CURVE_SHARP,2,platform.basic|platform.ohos
ARKUI_CURVE_SMOOTH,2,platform.basic|platform.ohos
ARKUI_DIRECTION_AUTO,2,platform.basic|platform.ohos
ARKUI_DIRECTION_LTR,2,platform.basic|platform.ohos
ARKUI_DIRECTION_RTL,2,platform.basic|platform.ohos
ARKUI_DRAG_PREVIEW_SCALE_AUTO,1,platform.basic
ARKUI_DRAG_PREVIEW_SCALE_DISABLED,1,platform.basic
ARKUI_DRAG_RESULT_CANCELED,1,platform.basic
ARKUI_DRAG_RESULT_FAILED,1,platform.basic
ARKUI_DRAG_RESULT_SUCCESSFUL,1,platform.basic
ARKUI_DRAG_STATUS_ENDED,1,platform.basic
ARKUI_DRAG_STATUS_STARTED,1,platform.basic
ARKUI_DRAG_STATUS_UNKNOWN,1,platform.basic
ARKUI_DROP_OPERATION_COPY,1,platform.basic
ARKUI_DROP_OPERATION_MOVE,1,platform.basic
ARKUI_EDGE_EFFECT_FADE,2,platform.basic|platform.ohos
ARKUI_EDGE_EFFECT_NONE,2,platform.basic|platform.ohos
ARKUI_EDGE_EFFECT_SPRING,2,platform.basic|platform.ohos
ARKUI_ELLIPSIS_MODE_CENTER,2,platform.basic|platform.ohos
ARKUI_ELLIPSIS_MODE_END,2,platform.basic|platform.ohos
ARKUI_ELLIPSIS_MODE_START,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_DONE,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_GO,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_NEW_LINE,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_NEXT,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_PREVIOUS,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_SEARCH,2,platform.basic|platform.ohos
ARKUI_ENTER_KEY_TYPE_SEND,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_ADAPTER_EXIST,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_ADAPTER_NOT_BOUND,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_ARKTS_NODE_NOT_SUPPORTED,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_ATTRIBUTE_OR_EVENT_NOT_SUPPORTED,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_BUFFER_SIZE_ERROR,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_BUFFER_SIZE_NOT_ENOUGH,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_CHILD_NODE_EXIST,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_COMPONENT_SNAPSHOT_TIMEOUT,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_FOCUS_NON_EXISTENT,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_FOCUS_NON_FOCUSABLE,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_FOCUS_NON_FOCUSABLE_ANCESTOR,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_GET_INFO_FAILED,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_INTERNAL_ERROR,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_INVALID_STYLED_STRING,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NODE_EVENT_NO_RETURN,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NODE_EVENT_PARAM_INDEX_OUT_OF_RANGE,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NODE_EVENT_PARAM_INVALID,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NODE_INDEX_INVALID,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NODE_NOT_ON_MAIN_TREE,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NON_SCROLLABLE_CONTAINER,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NOT_CLONED_POINTER_EVENT,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_NO_ERROR,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_PARAM_INVALID,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_POST_CLONED_COMPONENT_STATUS_ABNORMAL,2,platform.basic|platform.ohos
ARKUI_ERROR_CODE_POST_CLONED_NO_COMPONENT_HIT_TO_RESPOND_TO_THE_EVENT,2,platform.basic|platform.ohos
ARKUI_EVENT_HAND_LEFT,2,platform.basic|platform.ohos
ARKUI_EVENT_HAND_NONE,2,platform.basic|platform.ohos
ARKUI_EVENT_HAND_RIGHT,2,platform.basic|platform.ohos
ARKUI_EXPAND,2,platform.basic|platform.ohos
ARKUI_FINISH_CALLBACK_LOGICALLY,2,platform.basic|platform.ohos
ARKUI_FINISH_CALLBACK_REMOVED,2,platform.basic|platform.ohos
ARKUI_FLEX_ALIGNMENT_CENTER,2,platform.basic|platform.ohos
ARKUI_FLEX_ALIGNMENT_END,2,platform.basic|platform.ohos
ARKUI_FLEX_ALIGNMENT_SPACE_AROUND,2,platform.basic|platform.ohos
ARKUI_FLEX_ALIGNMENT_SPACE_BETWEEN,2,platform.basic|platform.ohos
ARKUI_FLEX_ALIGNMENT_SPACE_EVENLY,2,platform.basic|platform.ohos
ARKUI_FLEX_ALIGNMENT_START,2,platform.basic|platform.ohos
ARKUI_FLEX_DIRECTION_COLUMN,2,platform.basic|platform.ohos
ARKUI_FLEX_DIRECTION_COLUMN_REVERSE,2,platform.basic|platform.ohos
ARKUI_FLEX_DIRECTION_ROW,2,platform.basic|platform.ohos
ARKUI_FLEX_DIRECTION_ROW_REVERSE,2,platform.basic|platform.ohos
ARKUI_FLEX_WRAP_NO_WRAP,2,platform.basic|platform.ohos
ARKUI_FLEX_WRAP_WRAP,2,platform.basic|platform.ohos
ARKUI_FLEX_WRAP_WRAP_REVERSE,2,platform.basic|platform.ohos
ARKUI_FONT_STYLE_ITALIC,2,platform.basic|platform.ohos
ARKUI_FONT_STYLE_NORMAL,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_BOLD,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_BOLDER,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_LIGHTER,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_MEDIUM,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_NORMAL,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_REGULAR,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W100,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W200,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W300,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W400,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W500,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W600,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W700,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W800,2,platform.basic|platform.ohos
ARKUI_FONT_WEIGHT_W900,2,platform.basic|platform.ohos
ARKUI_HIT_TEST_MODE_BLOCK,2,platform.basic|platform.ohos
ARKUI_HIT_TEST_MODE_DEFAULT,2,platform.basic|platform.ohos
ARKUI_HIT_TEST_MODE_NONE,2,platform.basic|platform.ohos
ARKUI_HIT_TEST_MODE_TRANSPARENT,2,platform.basic|platform.ohos
ARKUI_HORIZONTAL_ALIGNMENT_CENTER,2,platform.basic|platform.ohos
ARKUI_HORIZONTAL_ALIGNMENT_END,2,platform.basic|platform.ohos
ARKUI_HORIZONTAL_ALIGNMENT_START,2,platform.basic|platform.ohos
ARKUI_HOVER_MODE_AREA_TYPE_BOTTOM,2,platform.basic|platform.ohos
ARKUI_HOVER_MODE_AREA_TYPE_TOP,2,platform.basic|platform.ohos
ARKUI_IMAGE_INTERPOLATION_HIGH,2,platform.basic|platform.ohos
ARKUI_IMAGE_INTERPOLATION_LOW,2,platform.basic|platform.ohos
ARKUI_IMAGE_INTERPOLATION_MEDIUM,2,platform.basic|platform.ohos
ARKUI_IMAGE_INTERPOLATION_NONE,2,platform.basic|platform.ohos
ARKUI_IMAGE_RENDER_MODE_ORIGINAL,2,platform.basic|platform.ohos
ARKUI_IMAGE_RENDER_MODE_TEMPLATE,2,platform.basic|platform.ohos
ARKUI_IMAGE_REPEAT_NONE,2,platform.basic|platform.ohos
ARKUI_IMAGE_REPEAT_X,2,platform.basic|platform.ohos
ARKUI_IMAGE_REPEAT_XY,2,platform.basic|platform.ohos
ARKUI_IMAGE_REPEAT_Y,2,platform.basic|platform.ohos
ARKUI_IMAGE_SIZE_AUTO,2,platform.basic|platform.ohos
ARKUI_IMAGE_SIZE_CONTAIN,2,platform.basic|platform.ohos
ARKUI_IMAGE_SIZE_COVER,2,platform.basic|platform.ohos
ARKUI_IMAGE_SPAN_ALIGNMENT_BASELINE,2,platform.basic|platform.ohos
ARKUI_IMAGE_SPAN_ALIGNMENT_BOTTOM,2,platform.basic|platform.ohos
ARKUI_IMAGE_SPAN_ALIGNMENT_CENTER,2,platform.basic|platform.ohos
ARKUI_IMAGE_SPAN_ALIGNMENT_TOP,2,platform.basic|platform.ohos
ARKUI_IMMERSIVE_MODE_DEFAULT,1,platform.basic
ARKUI_IMMERSIVE_MODE_EXTEND,1,platform.basic
ARKUI_INSPECTOR_NATIVE_RESULT_BAD_PARAMETER,1,platform.basic
ARKUI_INSPECTOR_NATIVE_RESULT_SUCCESSFUL,1,platform.basic
ARKUI_ITEM_ALIGNMENT_AUTO,2,platform.basic|platform.ohos
ARKUI_ITEM_ALIGNMENT_BASELINE,2,platform.basic|platform.ohos
ARKUI_ITEM_ALIGNMENT_CENTER,2,platform.basic|platform.ohos
ARKUI_ITEM_ALIGNMENT_END,2,platform.basic|platform.ohos
ARKUI_ITEM_ALIGNMENT_START,2,platform.basic|platform.ohos
ARKUI_ITEM_ALIGNMENT_STRETCH,2,platform.basic|platform.ohos
ARKUI_KEYBOARD_APPEARANCE_DARK_IMMERSIVE,2,platform.basic|platform.ohos
ARKUI_KEYBOARD_APPEARANCE_IMMERSIVE,2,platform.basic|platform.ohos
ARKUI_KEYBOARD_APPEARANCE_LIGHT_IMMERSIVE,2,platform.basic|platform.ohos
ARKUI_KEYBOARD_APPEARANCE_NONE_IMMERSIVE,2,platform.basic|platform.ohos
ARKUI_KEYBOARD_AVOID_MODE_DEFAULT,2,platform.basic|platform.ohos
ARKUI_KEYBOARD_AVOID_MODE_NONE,2,platform.basic|platform.ohos
ARKUI_KEYCODE_0,1,platform.basic
ARKUI_KEYCODE_1,1,platform.basic
ARKUI_KEYCODE_2,1,platform.basic
ARKUI_KEYCODE_3,1,platform.basic
ARKUI_KEYCODE_4,1,platform.basic
ARKUI_KEYCODE_5,1,platform.basic
ARKUI_KEYCODE_6,1,platform.basic
ARKUI_KEYCODE_7,1,platform.basic
ARKUI_KEYCODE_8,1,platform.basic
ARKUI_KEYCODE_9,1,platform.basic
ARKUI_KEYCODE_A,1,platform.basic
ARKUI_KEYCODE_ALT_LEFT,1,platform.basic
ARKUI_KEYCODE_ALT_RIGHT,1,platform.basic
ARKUI_KEYCODE_APOSTROPHE,1,platform.basic
ARKUI_KEYCODE_AT,1,platform.basic
ARKUI_KEYCODE_B,1,platform.basic
ARKUI_KEYCODE_BACKSLASH,1,platform.basic
ARKUI_KEYCODE_BREAK,1,platform.basic
ARKUI_KEYCODE_BRIGHTNESS_DOWN,1,platform.basic
ARKUI_KEYCODE_BRIGHTNESS_UP,1,platform.basic
ARKUI_KEYCODE_BUTTON_A,1,platform.basic
ARKUI_KEYCODE_BUTTON_B,1,platform.basic
ARKUI_KEYCODE_BUTTON_L1,1,platform.basic
ARKUI_KEYCODE_BUTTON_L2,1,platform.basic
ARKUI_KEYCODE_BUTTON_MODE,1,platform.basic
ARKUI_KEYCODE_BUTTON_R1,1,platform.basic
ARKUI_KEYCODE_BUTTON_R2,1,platform.basic
ARKUI_KEYCODE_BUTTON_SELECT,1,platform.basic
ARKUI_KEYCODE_BUTTON_START,1,platform.basic
ARKUI_KEYCODE_BUTTON_THUMBL,1,platform.basic
ARKUI_KEYCODE_BUTTON_THUMBR,1,platform.basic
ARKUI_KEYCODE_BUTTON_X,1,platform.basic
ARKUI_KEYCODE_BUTTON_Y,1,platform.basic
ARKUI_KEYCODE_C,1,platform.basic
ARKUI_KEYCODE_CAMERA,1,platform.basic
ARKUI_KEYCODE_CAPS_LOCK,1,platform.basic
ARKUI_KEYCODE_COMMA,1,platform.basic
ARKUI_KEYCODE_CTRL_LEFT,1,platform.basic
ARKUI_KEYCODE_CTRL_RIGHT,1,platform.basic
ARKUI_KEYCODE_D,1,platform.basic
ARKUI_KEYCODE_DEL,1,platform.basic
ARKUI_KEYCODE_DPAD_CENTER,1,platform.basic
ARKUI_KEYCODE_DPAD_DOWN,1,platform.basic
ARKUI_KEYCODE_DPAD_LEFT,1,platform.basic
ARKUI_KEYCODE_DPAD_RIGHT,1,platform.basic
ARKUI_KEYCODE_DPAD_UP,1,platform.basic
ARKUI_KEYCODE_E,1,platform.basic
ARKUI_KEYCODE_ENTER,1,platform.basic
ARKUI_KEYCODE_ENVELOPE,1,platform.basic
ARKUI_KEYCODE_EQUALS,1,platform.basic
ARKUI_KEYCODE_ESCAPE,1,platform.basic
ARKUI_KEYCODE_EXPLORER,1,platform.basic
ARKUI_KEYCODE_F,1,platform.basic
ARKUI_KEYCODE_F1,1,platform.basic
ARKUI_KEYCODE_F10,1,platform.basic
ARKUI_KEYCODE_F11,1,platform.basic
ARKUI_KEYCODE_F12,1,platform.basic
ARKUI_KEYCODE_F2,1,platform.basic
ARKUI_KEYCODE_F3,1,platform.basic
ARKUI_KEYCODE_F4,1,platform.basic
ARKUI_KEYCODE_F5,1,platform.basic
ARKUI_KEYCODE_F6,1,platform.basic
ARKUI_KEYCODE_F7,1,platform.basic
ARKUI_KEYCODE_F8,1,platform.basic
ARKUI_KEYCODE_F9,1,platform.basic
ARKUI_KEYCODE_FN,1,platform.basic
ARKUI_KEYCODE_FORWARD,1,platform.basic
ARKUI_KEYCODE_FORWARD_DEL,1,platform.basic
ARKUI_KEYCODE_FUNCTION,1,platform.basic
ARKUI_KEYCODE_G,1,platform.basic
ARKUI_KEYCODE_GRAVE,1,platform.basic
ARKUI_KEYCODE_H,1,platform.basic
ARKUI_KEYCODE_I,1,platform.basic
ARKUI_KEYCODE_INSERT,1,platform.basic
ARKUI_KEYCODE_J,1,platform.basic
ARKUI_KEYCODE_K,1,platform.basic
ARKUI_KEYCODE_L,1,platform.basic
ARKUI_KEYCODE_LEFT_BRACKET,1,platform.basic
ARKUI_KEYCODE_M,1,platform.basic
ARKUI_KEYCODE_MEDIA_CLOSE,1,platform.basic
ARKUI_KEYCODE_MEDIA_EJECT,1,platform.basic
ARKUI_KEYCODE_MEDIA_PAUSE,1,platform.basic
ARKUI_KEYCODE_MEDIA_PLAY,1,platform.basic
ARKUI_KEYCODE_MEDIA_RECORD,1,platform.basic
ARKUI_KEYCODE_MENU,1,platform.basic
ARKUI_KEYCODE_META_LEFT,1,platform.basic
ARKUI_KEYCODE_META_RIGHT,1,platform.basic
ARKUI_KEYCODE_MINUS,1,platform.basic
ARKUI_KEYCODE_MOVE_END,1,platform.basic
ARKUI_KEYCODE_MOVE_HOME,1,platform.basic
ARKUI_KEYCODE_MUTE,1,platform.basic
ARKUI_KEYCODE_N,1,platform.basic
ARKUI_KEYCODE_NUMPAD_0,1,platform.basic
ARKUI_KEYCODE_NUMPAD_1,1,platform.basic
ARKUI_KEYCODE_NUMPAD_2,1,platform.basic
ARKUI_KEYCODE_NUMPAD_3,1,platform.basic
ARKUI_KEYCODE_NUMPAD_4,1,platform.basic
ARKUI_KEYCODE_NUMPAD_5,1,platform.basic
ARKUI_KEYCODE_NUMPAD_6,1,platform.basic
ARKUI_KEYCODE_NUMPAD_7,1,platform.basic
ARKUI_KEYCODE_NUMPAD_8,1,platform.basic
ARKUI_KEYCODE_NUMPAD_9,1,platform.basic
ARKUI_KEYCODE_NUMPAD_ADD,1,platform.basic
ARKUI_KEYCODE_NUMPAD_COMMA,1,platform.basic
ARKUI_KEYCODE_NUMPAD_DIVIDE,1,platform.basic
ARKUI_KEYCODE_NUMPAD_DOT,1,platform.basic
ARKUI_KEYCODE_NUMPAD_ENTER,1,platform.basic
ARKUI_KEYCODE_NUMPAD_EQUALS,1,platform.basic
ARKUI_KEYCODE_NUMPAD_LEFT_PAREN,1,platform.basic
ARKUI_KEYCODE_NUMPAD_MULTIPLY,1,platform.basic
ARKUI_KEYCODE_NUMPAD_RIGHT_PAREN,1,platform.basic
ARKUI_KEYCODE_NUMPAD_SUBTRACT,1,platform.basic
ARKUI_KEYCODE_NUM_LOCK,1,platform.basic
ARKUI_KEYCODE_O,1,platform.basic
ARKUI_KEYCODE_P,1,platform.basic
ARKUI_KEYCODE_PAGE_DOWN,1,platform.basic
ARKUI_KEYCODE_PAGE_UP,1,platform.basic
ARKUI_KEYCODE_PERIOD,1,platform.basic
ARKUI_KEYCODE_PLUS,1,platform.basic
ARKUI_KEYCODE_POUND,1,platform.basic
ARKUI_KEYCODE_POWER,1,platform.basic
ARKUI_KEYCODE_Q,1,platform.basic
ARKUI_KEYCODE_R,1,platform.basic
ARKUI_KEYCODE_RIGHT_BRACKET,1,platform.basic
ARKUI_KEYCODE_S,1,platform.basic
ARKUI_KEYCODE_SCROLL_LOCK,1,platform.basic
ARKUI_KEYCODE_SEMICOLON,1,platform.basic
ARKUI_KEYCODE_SHIFT_LEFT,1,platform.basic
